tconst,titleType,startYear,runtimeMinutes,averageRating,numVotes,Adventure,Animation,Family,Mystery,Horror,Musical,Comedy,Fantasy,Documentary,War,Crime,Film-Noir,Romance,Action,Drama,Thriller,Sci-Fi,Western,History,Biography,title,language
tt0056279,movie,1962,90,6.9,4122,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brûle Sorcière, Brûle!",fr
tt0056291,movie,1962,94,7.4,23750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Le couteau dans l'eau,fr
tt0056327,movie,1964,96,7.7,4470,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Kawaita hana,fr
tt0056331,movie,1962,93,6.6,4888,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,Panique en l'an zéro,fr
tt0056368,movie,1962,81,6.5,4944,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Enterré vivant,fr
tt0056405,movie,1961,82,3.6,4440,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Reptilicus: Le Monstre des Mers,fr
tt0056412,movie,1962,94,7.4,15044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Ride the High Country,fr
tt0056417,movie,1962,91,6.1,2803,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Astronautes malgré eux,fr
tt0056444,movie,1962,113,8,10864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Le goût du saké,fr
tt0056452,movie,1962,82,6.8,3681,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Le trésor du lac d'argent,fr
tt0056512,movie,1962,108,8.2,12721,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Le fanfaron,fr
tt0056541,movie,1962,120,7.2,8594,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Doux oiseau de jeunesse,fr
tt0056552,movie,1962,89,6.8,8488,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Contes fantastiques,fr
tt0056575,movie,1962,99,6.6,10982,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Le belle et le milliardaire,fr
tt0056576,movie,1962,87,6.6,4070,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Les damnés,fr
tt0056592,movie,1962,129,8.3,335340,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Du silence et des ombres,fr
tt0056606,movie,1962,79,6.3,2693,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,La Tour de Londres,fr
tt0056625,movie,1962,107,6.4,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Quinze jours ailleurs,fr
tt0056632,movie,1963,120,6.6,2533,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Le Vilain Américain,fr
tt0056663,movie,1962,85,7.8,35456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Vivre sa vie,fr
tt0056671,movie,1962,114,6.7,3012,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Walk on the Wild Side,fr
tt0056687,movie,1962,134,8,62737,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Qu'est-il arrivé à Baby Jane?,fr
tt0056704,movie,1963,94,6.7,2384,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Le faux bras de la loi,fr
tt0056732,movie,1962,95,8,35860,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,L'ange exterminateur,fr
tt0056736,movie,1962,126,7.7,22329,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,L'eclisse,fr
tt0056800,movie,1963,154,6.7,7506,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Les 55 Jours de Pékin,fr
tt0056801,movie,1963,138,8,126150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8 1/2,fr
tt0056825,movie,1963,174,7.7,6039,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Amérique Amérique,fr
tt0056846,movie,1963,90,7.2,4270,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,La baie des anges,fr
tt0056860,movie,1963,101,5.7,2383,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,L'amour à la plage,fr
tt0056868,movie,1963,98,7.3,7164,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Billy Liar,fr
tt0056869,movie,1963,119,7.6,206757,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Les oiseaux,fr
tt0056875,movie,1963,67,5,7418,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Orgie sanglante,fr
tt0056891,movie,1963,112,6.6,9427,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Bye Bye Birdie,fr
tt0056903,movie,1963,126,6.9,2968,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Capitaine Newman,fr
tt0056907,movie,1963,175,6.7,2931,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,Le cardinal,fr
tt0056912,movie,1963,91,6.4,3051,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Carry on Cabby,fr
tt0056923,movie,1963,113,7.8,86594,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Charade,fr
tt0056930,movie,1963,102,7.2,3429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,A Child Is Waiting,fr
tt0056931,movie,1964,89,6.2,5060,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Ces êtres venus d'ailleurs,fr
tt0056937,movie,1963,192,7,37824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,Cléopâtre,fr
tt0056943,movie,1963,84,6.5,7115,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Quand le Croque-Mort s'en Mêle,fr
tt0056956,movie,1963,118,6.8,3396,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Il faut marier Papa,fr
tt0056983,movie,1963,75,5.7,9178,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Dementia 13,fr
tt0056993,movie,1963,96,6.3,3096,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L'étrange destin du juge Cordier,fr
tt0057007,movie,1963,109,6.7,9933,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Ceux de la Croix du Sud,fr
tt0057012,movie,1964,95,8.3,522239,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Docteur Folamour,fr
tt0057051,movie,1964,88,6.7,2646,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Faites sauter la banque!,fr
tt0057071,movie,1963,124,5.5,3688,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Four for Texas,fr
tt0057076,movie,1963,115,7.3,146573,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Bons baisers de Russie,fr
tt0057078,movie,1963,87,6.6,4730,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Le corps et le fouet,fr
tt0057091,movie,1963,186,7.9,29187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Le guépard,fr
tt0057115,movie,1963,172,8.2,260974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,La grande évasion,fr
tt0057128,movie,1963,87,6.7,8634,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Le château hanté,fr
tt0057129,movie,1963,112,7.4,42817,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,La Maison du Diable,fr
tt0057163,movie,1963,112,7.8,24201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Le plus sauvage d'entre tous,fr
tt0057171,movie,1963,119,7.2,10264,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Ieri oggi domani,fr
tt0057180,movie,1963,80,7,5290,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,The Incredible Journey,fr
tt0057187,movie,1963,147,7.3,21749,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Irma la douce,fr
tt0057191,movie,1963,105,6,3182,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Blondes, brunes et rousses",fr
tt0057193,movie,1963,210,7.5,46668,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"Un monde fou, fou, fou, fou",fr
tt0057197,movie,1963,104,7.3,31494,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Jason et les Argonautes,fr
tt0057207,movie,1963,98,7.1,2940,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,Judex,fr
tt0057226,movie,1963,88,6.2,3984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Le baiser du vampire,fr
tt0057227,movie,1964,96,5.3,2528,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Salut, les cousins",fr
tt0057251,movie,1963,94,7.5,13823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Le lys des champs,fr
tt0057254,movie,1963,98,6.8,5803,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Le dernier de la liste,fr
tt0057259,movie,1964,126,6,3166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Les drakkars,fr
tt0057261,movie,1963,92,6.9,20587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Le seigneur des mouches,fr
tt0057263,movie,1963,102,7.2,5550,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Une certaine rencontre,fr
tt0057298,movie,1963,126,7.1,16847,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Le grand McLintock,fr
tt0057318,movie,1962,108,6.2,4482,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Cette chienne de vie,fr
tt0057323,movie,1963,87,7.4,2801,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Les monstres,fr
tt0057329,movie,1963,103,6.9,6547,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Une sacrée lune de miel,fr
tt0057334,movie,1963,81,7.2,6896,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Murder at the Gallop,fr
tt0057345,movie,1963,102,7.4,36429,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Le Mépris,fr
tt0057357,movie,1963,194,7.5,2905,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Saladin,fr
tt0057358,movie,1963,81,8,27352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Les communiants,fr
tt0057372,movie,1963,107,6.6,19552,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,Docteur Jerry et Mister Love,fr
tt0057379,movie,1963,86,5.4,2503,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,The Old Dark House,fr
tt0057393,movie,1963,140,6.6,3014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,PT 109,fr
tt0057401,movie,1963,80,6.7,3346,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Paranoïaque,fr
tt0057413,movie,1963,115,7,57188,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,La Panthère rose,fr
tt0057426,movie,1963,134,6.8,5357,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Pas de lauriers pour les tueurs,fr
tt0057427,movie,1962,119,7.6,24482,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Le procès,fr
tt0057443,movie,1963,86,6.9,5481,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,La Fille qui en Savait Trop,fr
tt0057449,movie,1963,86,6.5,13840,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Le corbeau,fr
tt0057465,movie,1963,92,6.6,3070,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Le Sadique,fr
tt0057490,movie,1963,116,7.8,14046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Le domestique,fr
tt0057518,movie,1962,102,6.1,3236,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Après lui, le déluge",fr
tt0057523,movie,1963,118,7,3252,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Spencer's Mountain,fr
tt0057542,movie,1963,110,6.9,2764,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,L'été magique,fr
tt0057543,movie,1963,105,6.7,3427,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Un dimanche à New York,fr
tt0057546,movie,1963,79,7.1,107367,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Merlin l'enchanteur,fr
tt0057565,movie,1963,143,8.4,54519,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Tengoku to jigoku,fr
tt0057581,movie,1963,108,6.9,5972,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Le piment de la vie,fr
tt0057590,movie,1963,129,6.4,14408,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Entre l'alcove et la potence,fr
tt0057591,movie,1963,105,7.7,6654,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Les tontons flingueurs,fr
tt0057603,movie,1963,97,7,14086,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Les trois visages de la peur,fr
tt0057608,movie,1963,120,6.6,3603,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Trio de terreur,fr
tt0057611,movie,1963,96,7.7,21488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Tystnaden,fr
tt0057634,movie,1963,119,6.3,4238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,The V.I.P.s,fr
tt0057643,movie,1963,90,7.9,7505,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Le bourreau,fr
tt0057683,movie,1963,90,6.6,2811,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Un Chef de rayon explosif,fr
tt0057687,movie,1963,91,6.8,4659,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Winnetou - L'invincible peau-rouge,fr
tt0057693,movie,1963,79,6.6,8444,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,L'horrible Cas du Docteur X,fr
tt0057697,movie,1963,92,7.3,3961,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,La Jeunesse de la bête,fr
tt0057809,movie,1964,115,7.3,4926,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,36 heures avant le débarquement,fr
tt0057811,movie,1964,102,6.4,4627,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,Mission 633,fr
tt0057812,movie,1964,100,7.1,5435,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Les 7 visages du Dr. Lao,fr
tt0057831,movie,1964,142,7.6,24304,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Zorba le grec,fr
tt0057840,movie,1964,115,7.3,5768,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Les jeux de l'amour et de la guerre,fr
tt0057846,movie,1964,115,6.7,3050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Angélique marquise des anges,fr
tt0057851,movie,1964,92,6.4,3365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Furie Apache,fr
tt0057859,movie,1963,65,3,2988,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Monstrosity,fr
tt0057877,movie,1964,148,7.8,15989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,Becket,fr
tt0057878,movie,1964,99,6.7,2392,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Les séducteurs,fr
tt0057883,movie,1964,102,7.6,3774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Que le meilleur l'emporte,fr
tt0057917,movie,1964,150,6.5,2533,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Les ambitieux,fr
tt0057918,movie,1964,92,6.7,5053,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Carry on Cleo,fr
tt0057919,movie,1964,91,5.9,2611,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Les révoltés du Venus,fr
tt0057920,movie,1964,87,6.2,3142,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Agent Secret 0.0.0.H! contre Dr. Crow,fr
tt0057933,movie,1964,106,7.2,2660,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Mystère sur la falaise,fr
tt0057940,movie,1964,154,6.7,6553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Les Cheyennes,fr
tt0057967,movie,1965,111,7.3,8150,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Le corniaud,fr
tt0057986,movie,1964,81,5.6,3492,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Les maléfices de la momie,fr
tt0057993,movie,1964,87,6.8,2854,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Danse Macabre,fr
tt0057997,movie,1963,116,7.3,6511,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,La mort frappe 3 fois,fr
tt0058003,movie,1964,117,7.5,17855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Le désert rouge,fr
tt0058007,movie,1964,81,4.8,2575,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,La poupée diabolique,fr
tt0058018,movie,1964,90,6.3,3382,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Jerry chez les cinoques,fr
tt0058073,movie,1964,84,6,4707,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L'empreinte de Frankenstein,fr
tt0058083,movie,1964,112,8,24728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Point limite,fr
tt0058085,movie,1964,188,6.7,10277,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,La chute de l'empire romain,fr
tt0058089,movie,1964,104,6.9,12263,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Fantômas,fr
tt0058092,movie,1964,118,7.3,12448,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Father Goose,fr
tt0058100,movie,1964,103,6.5,6483,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Les premiers hommes dans la lune,fr
tt0058123,movie,1964,97,7,2744,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,Les félins,fr
tt0058124,movie,1964,80,5.4,2602,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Toutes ces femmes ou À propos de toutes ces femmes,fr
tt0058135,movie,1964,90,7.1,14002,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Le gendarme de Saint-Tropez,fr
tt0058150,movie,1964,110,7.7,203990,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Goldfinger,fr
tt0058153,movie,1964,130,6.8,3188,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Good Neighbor Sam,fr
tt0058155,movie,1964,83,6.4,6993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gorgone déesse de la terreur,fr
tt0058182,movie,1964,87,7.5,48531,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Quatre garçons dans le vent,fr
tt0058203,movie,1964,112,7,6293,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,L'homme de Rio,fr
tt0058212,movie,1965,118,6.5,7059,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Comment tuer votre femme,fr
tt0058213,movie,1964,133,7.5,16195,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Berceuse pour un massacre,fr
tt0058230,movie,1964,99,6.5,6068,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,The Incredible Mr. Limpet,fr
tt0058238,movie,1964,92,6.3,2388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Le mercenaire de minuit,fr
tt0058249,movie,1964,97,7.4,9844,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Le journal d'une femme de chambre,fr
tt0058262,movie,1964,93,7,9514,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Les tueurs sont lâchés,fr
tt0058265,movie,1964,125,6.9,8682,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Embrasse-moi, idiot!",fr
tt0058279,movie,1964,183,7.9,20305,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Kwaïdan,fr
tt0058283,movie,1964,94,6.7,3870,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Une femme dans une cage,fr
tt0058294,movie,1964,114,6.8,3303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Lilith,fr
tt0058324,movie,1964,120,7.1,6301,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Man's Favorite Sport?,fr
tt0058329,movie,1964,130,7.1,54369,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Pas de printemps pour Marnie,fr
tt0058331,movie,1964,139,7.8,187551,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Mary Poppins,fr
tt0058333,movie,1964,89,6.9,16568,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Le masque de la mort rouge,fr
tt0058371,movie,1964,118,6.5,3075,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,La baie aux émeraudes,fr
tt0058379,movie,1964,89,6.5,10625,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Godzilla affronte la chose,fr
tt0058382,movie,1964,93,7,5863,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Murder Ahoy,fr
tt0058383,movie,1964,90,7.1,6400,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Murder Most Foul,fr
tt0058385,movie,1964,170,7.7,102580,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,My Fair Lady,fr
tt0058403,movie,1964,86,6.3,2535,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Celui qui n'existait pas,fr
tt0058404,movie,1964,125,7.6,13245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,La nuit de l'iguane,fr
tt0058405,movie,1964,82,6.7,2545,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Meurtre par procuration,fr
tt0058430,movie,1964,103,7.9,22309,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,La femme diabolique,fr
tt0058437,movie,1964,96,6.2,2545,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,L'outrage,fr
tt0058450,movie,1964,91,7.8,31779,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Les parapluies de Cherbourg,fr
tt0058453,movie,1964,110,6.3,9553,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Deux têtes folles,fr
tt0058456,movie,1964,101,6.2,2591,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Jerry souffre-douleur,fr
tt0058461,movie,1964,99,7.9,235544,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,Pour une poignée de dollars,fr
tt0058500,movie,1964,118,7.2,2883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Le mangeur de citrouilles,fr
tt0058529,movie,1964,123,6.4,5747,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Les 7 Voleurs de Chicago,fr
tt0058530,movie,1964,110,6.4,7213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Robinson Crusoé sur Mars,fr
tt0058548,movie,1964,81,2.7,12711,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Claus Conquers the Martians,fr
tt0058557,movie,1964,115,7.6,7558,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Seance on a Wet Afternoon,fr
tt0058567,movie,1964,88,7.1,13288,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6 Femmes pour l'Assassin,fr
tt0058571,movie,1964,100,6.9,7465,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Ne m'envoyez pas de fleurs,fr
tt0058576,movie,1964,118,7.8,17561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Sept jours en mai,fr
tt0058580,movie,1964,110,6.4,4763,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Une vierge sur canapé,fr
tt0058586,movie,1964,102,7.3,31253,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Quand l'inspecteur s'emmêle,fr
tt0058606,movie,1967,81,6.8,7890,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Spider Baby,fr
tt0058620,movie,1964,93,6.8,6787,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,La meurtrière diabolique,fr
tt0058625,movie,1964,147,8.5,23093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,La femme de sable,fr
